timestamp,vw,hs,hsd_max,hsd_min
2000-03-18 12:00:00,10.49,2.48,356.9,356.9
2000-03-18 15:00:00,11.2,2.76,358.5,358.5
2000-03-18 18:00:00,11.91,2.97,359.8,359.8
2000-03-18 21:00:00,10.37,2.88,2.1,2.1
2000-03-19 00:00:00,8.82,2.55,5.4,5.4
2000-03-19 03:00:00,6.97,2.21,6.9,6.9
2000-03-19 06:00:00,5.11,1.9,7.8,7.8
2000-03-19 09:00:00,3.39,1.65,7.6,7.6
2000-03-19 12:00:00,1.67,1.44,6.7,6.7
2000-03-19 15:00:00,1.66,1.24,5.8,5.8
2000-03-19 18:00:00,1.63,1.07,4.2,4.2
2000-03-19 21:00:00,2.43,0.92,2.3,2.3
2000-03-20 00:00:00,3.23,0.79,0.4,0.4
2000-03-20 03:00:00,2.79,0.68,358.4,358.4
2000-03-20 06:00:00,2.35,0.58,357.2,357.2
2000-03-20 09:00:00,2.25,0.5,356.2,356.2
2000-03-20 12:00:00,2.16,0.44,355.1,355.1
2000-03-20 15:00:00,2.29,0.4,352.4,352.4
2000-03-20 18:00:00,2.41,0.37,347.6,347.6
2000-03-20 21:00:00,1.57,0.36,342.4,342.4
2000-03-21 00:00:00,0.72,0.39,338.4,338.4
2000-03-21 03:00:00,1.58,0.45,335.8,335.8
2000-03-21 06:00:00,2.44,0.47,334.7,334.7
2000-03-21 09:00:00,3.1,0.44,333.6,333.6
2000-03-21 12:00:00,3.75,0.39,332.9,332.9
2000-03-21 15:00:00,3.02,0.47,289.7,289.7
2000-03-21 18:00:00,2.27,0.34,314.3,314.3
2000-03-21 21:00:00,3.0,0.27,323.9,323.9
2000-03-22 00:00:00,3.72,0.23,330.7,330.7
2000-03-22 03:00:00,3.24,0.26,305.1,305.1
2000-03-22 06:00:00,2.75,0.23,327.6,327.6
2000-03-22 09:00:00,2.36,0.26,337.5,337.5
2000-03-22 12:00:00,1.97,0.31,346.7,346.7
2000-03-22 15:00:00,1.13,0.4,350.8,350.8
2000-03-22 18:00:00,0.28,0.48,353.4,353.4
2000-03-22 21:00:00,0.22,0.56,353.5,353.5
2000-03-23 00:00:00,0.16,0.63,354.8,354.8
2000-03-23 03:00:00,1.94,0.68,354.1,354.1
2000-03-23 06:00:00,3.73,0.71,355.1,355.1
2000-03-23 09:00:00,5.28,0.86,15.6,15.6
2000-03-23 12:00:00,6.85,0.93,30.2,30.2
2000-03-23 15:00:00,8.4,1.04,47.0,47.0
2000-03-23 18:00:00,9.95,1.28,62.1,62.1
2000-03-23 21:00:00,9.65,1.45,67.1,67.1
2000-03-24 00:00:00,9.35,1.49,71.7,71.7
2000-03-24 03:00:00,7.9,1.41,73.8,73.8
2000-03-24 06:00:00,6.45,1.27,73.4,73.4
2000-03-24 09:00:00,5.4,1.15,67.4,67.4
2000-03-24 12:00:00,4.35,1.05,52.9,52.9
2000-03-24 15:00:00,4.62,1.02,35.2,35.2
2000-03-24 18:00:00,4.89,1.01,26.0,26.0
2000-03-24 21:00:00,6.0,1.04,18.1,18.1
2000-03-25 00:00:00,7.11,1.09,355.2,355.2
2000-03-25 03:00:00,5.89,1.13,260.5,260.5
2000-03-25 06:00:00,4.68,1.07,249.4,249.4
2000-03-25 09:00:00,4.45,0.96,270.0,270.0
2000-03-25 12:00:00,4.21,0.85,287.1,287.1
2000-03-25 15:00:00,4.89,0.76,287.6,287.6
2000-03-25 18:00:00,5.57,0.74,234.5,234.5
2000-03-25 21:00:00,5.58,0.78,215.3,215.3
2000-03-26 00:00:00,5.59,0.79,218.4,218.4
2000-03-26 03:00:00,5.32,0.78,223.5,223.5
2000-03-26 06:00:00,5.03,0.76,229.0,229.0
2000-03-26 09:00:00,4.25,0.72,234.2,234.2
2000-03-26 12:00:00,3.47,0.67,240.3,240.3
2000-03-26 15:00:00,2.41,0.62,254.8,254.8
2000-03-26 18:00:00,1.33,0.57,290.5,290.5
2000-03-26 21:00:00,1.58,0.52,329.0,329.0
2000-03-27 00:00:00,1.83,0.47,345.9,345.9
2000-03-27 03:00:00,4.46,0.44,352.6,352.6
2000-03-27 06:00:00,7.1,0.7,29.2,29.2
2000-03-27 09:00:00,7.84,0.87,34.4,34.4
2000-03-27 12:00:00,8.57,1.12,34.1,34.1
2000-03-27 15:00:00,9.57,1.48,24.5,24.5
2000-03-27 18:00:00,10.57,1.85,14.1,14.1
2000-03-27 21:00:00,10.16,2.1,11.7,11.7
2000-03-28 00:00:00,9.74,2.24,14.6,14.6
2000-03-28 03:00:00,10.6,2.36,20.2,20.2
2000-03-28 06:00:00,11.45,2.56,24.1,24.1
2000-03-28 09:00:00,11.3,2.74,25.4,25.4
2000-03-28 12:00:00,11.14,2.81,25.8,25.8
2000-03-28 15:00:00,11.6,2.87,26.9,26.9
2000-03-28 18:00:00,12.06,2.95,28.3,28.3
2000-03-28 21:00:00,11.87,2.94,30.7,30.7
2000-03-29 00:00:00,11.67,2.8,33.7,33.7
2000-03-29 03:00:00,11.72,2.66,36.6,36.6
2000-03-29 06:00:00,11.77,2.54,38.6,38.6
2000-03-29 09:00:00,11.32,2.43,40.6,40.6
2000-03-29 12:00:00,10.87,2.31,42.3,42.3
2000-03-29 15:00:00,11.02,2.25,43.8,43.8
2000-03-29 18:00:00,11.16,2.24,44.2,44.2
2000-03-29 21:00:00,10.26,2.19,44.9,44.9
2000-03-30 00:00:00,9.37,2.02,46.0,46.0
2000-03-30 03:00:00,9.43,1.87,46.8,46.8
2000-03-30 06:00:00,9.49,1.79,46.5,46.5
2000-03-30 09:00:00,8.57,1.7,46.6,46.6
2000-03-30 12:00:00,7.66,1.55,46.5,46.5
2000-03-30 15:00:00,6.23,1.36,45.4,45.4
2000-03-30 18:00:00,4.79,1.17,44.0,44.0
2000-03-30 21:00:00,4.14,0.99,42.0,42.0
2000-03-31 00:00:00,3.48,0.85,39.7,39.7
2000-03-31 03:00:00,2.56,0.73,37.7,37.7
2000-03-31 06:00:00,1.64,0.62,35.1,35.1
2000-03-31 09:00:00,0.96,0.52,33.0,33.0
2000-03-31 12:00:00,0.28,0.44,30.7,30.7
2000-03-31 15:00:00,0.82,0.36,28.7,28.7
2000-03-31 18:00:00,1.36,0.3,26.8,26.8
2000-03-31 21:00:00,2.18,0.25,24.1,24.1
2000-04-01 00:00:00,3.0,0.2,21.3,21.3
2000-04-01 03:00:00,2.84,0.17,16.9,16.9
2000-04-01 06:00:00,2.67,0.15,11.1,11.1
2000-04-01 09:00:00,2.95,0.14,4.8,4.8
2000-04-01 12:00:00,3.22,0.27,214.5,214.5
2000-04-01 15:00:00,4.04,0.3,328.1,328.1
2000-04-01 18:00:00,4.87,0.41,318.8,318.8
2000-04-01 21:00:00,5.55,0.55,262.3,262.3
2000-04-02 00:00:00,6.25,0.69,226.5,226.5
2000-04-02 03:00:00,5.68,0.81,226.2,226.2
2000-04-02 06:00:00,5.12,0.89,247.4,247.4
2000-04-02 09:00:00,5.04,0.93,276.2,276.2
2000-04-02 12:00:00,4.94,0.95,308.8,308.8
2000-04-02 15:00:00,4.43,0.97,333.3,333.3
2000-04-02 18:00:00,3.92,0.96,348.3,348.3
2000-04-02 21:00:00,5.49,0.97,356.3,356.3
2000-04-03 00:00:00,7.08,1.04,11.5,11.5
2000-04-03 03:00:00,6.45,1.18,37.2,37.2
2000-04-03 06:00:00,5.82,1.28,51.6,51.6
2000-04-03 09:00:00,5.03,1.29,43.7,43.7
2000-04-03 12:00:00,4.24,1.24,30.9,30.9
2000-04-03 15:00:00,6.14,1.24,8.9,8.9
2000-04-03 18:00:00,8.04,1.52,353.6,353.6
2000-04-03 21:00:00,8.86,2.0,351.1,351.1
2000-04-04 00:00:00,9.68,2.52,352.0,352.0
2000-04-04 03:00:00,12.21,3.1,352.7,352.7
2000-04-04 06:00:00,14.75,3.87,355.3,355.3
2000-04-04 09:00:00,15.01,4.32,357.4,357.4
2000-04-04 12:00:00,15.26,4.59,359.5,359.5
2000-04-04 15:00:00,15.34,4.79,359.8,359.8
2000-04-04 18:00:00,15.4,4.93,0.4,0.4
2000-04-04 21:00:00,15.08,4.95,1.9,1.9
2000-04-05 00:00:00,14.76,4.8,3.8,3.8
2000-04-05 03:00:00,13.32,4.46,5.7,5.7
2000-04-05 06:00:00,11.88,3.98,7.4,7.4
2000-04-05 09:00:00,11.17,3.59,8.3,8.3
2000-04-05 12:00:00,10.46,3.13,8.8,8.8
2000-04-05 15:00:00,9.88,2.9,9.4,9.4
2000-04-05 18:00:00,9.28,2.67,10.5,10.5
2000-04-05 21:00:00,8.24,2.44,12.2,12.2
2000-04-06 00:00:00,7.2,2.19,13.5,13.5
2000-04-06 03:00:00,5.78,1.94,13.7,13.7
2000-04-06 06:00:00,4.37,1.73,12.9,12.9
2000-04-06 09:00:00,3.06,1.55,11.5,11.5
2000-04-06 12:00:00,1.76,1.38,9.5,9.5
2000-04-06 15:00:00,2.47,1.23,7.5,7.5
2000-04-06 18:00:00,3.18,1.1,5.8,5.8
2000-04-06 21:00:00,2.46,0.97,4.2,4.2
2000-04-07 00:00:00,1.74,0.86,2.9,2.9
2000-04-07 03:00:00,1.58,0.75,0.8,0.8
2000-04-07 06:00:00,1.42,0.67,358.1,358.1
2000-04-07 09:00:00,1.46,0.6,355.2,355.2
2000-04-07 12:00:00,1.48,0.55,352.8,352.8
2000-04-07 15:00:00,1.16,0.5,351.8,351.8
2000-04-07 18:00:00,0.82,0.45,351.7,351.7
2000-04-07 21:00:00,2.34,0.4,351.4,351.4
2000-04-08 00:00:00,3.84,0.35,352.0,352.0
2000-04-08 03:00:00,4.67,0.43,290.0,290.0
2000-04-08 06:00:00,5.51,0.47,250.2,250.2
2000-04-08 09:00:00,5.08,0.53,249.1,249.1
2000-04-08 12:00:00,4.67,0.53,258.4,258.4
2000-04-08 15:00:00,2.52,0.47,280.0,280.0
2000-04-08 18:00:00,0.36,0.43,303.0,303.0
2000-04-08 21:00:00,1.69,0.38,325.5,325.5
2000-04-09 00:00:00,3.02,0.34,339.0,339.0
2000-04-09 03:00:00,5.29,0.56,49.1,49.1
2000-04-09 06:00:00,7.56,0.68,63.7,63.7
2000-04-09 09:00:00,8.29,0.97,72.6,72.6
2000-04-09 12:00:00,9.02,1.23,67.4,67.4
2000-04-09 15:00:00,9.51,1.39,59.6,59.6
2000-04-09 18:00:00,10.0,1.52,55.8,55.8
2000-04-09 21:00:00,9.57,1.59,55.0,55.0
2000-04-10 00:00:00,9.13,1.55,55.2,55.2
2000-04-10 03:00:00,8.25,1.41,56.2,56.2
2000-04-10 06:00:00,7.35,1.19,55.7,55.7
2000-04-10 09:00:00,6.31,0.97,54.0,54.0
2000-04-10 12:00:00,5.27,0.78,49.1,49.1
2000-04-10 15:00:00,4.68,0.63,43.0,43.0
2000-04-10 18:00:00,4.09,0.51,37.2,37.2
2000-04-10 21:00:00,2.84,0.41,32.9,32.9
2000-04-11 00:00:00,1.59,0.32,30.1,30.1
2000-04-11 03:00:00,2.45,0.25,25.5,25.5
2000-04-11 06:00:00,3.31,0.2,19.9,19.9
2000-04-11 09:00:00,4.59,0.24,275.2,275.2
2000-04-11 12:00:00,5.87,0.38,194.5,194.5
2000-04-11 15:00:00,6.4,0.55,183.0,183.0
2000-04-11 18:00:00,6.93,0.66,176.7,176.7
2000-04-11 21:00:00,7.92,0.8,172.7,172.7
2000-04-12 00:00:00,8.92,0.98,169.0,169.0
2000-04-12 03:00:00,7.58,1.1,170.3,170.3
2000-04-12 06:00:00,6.24,1.08,172.4,172.4
2000-04-12 09:00:00,6.79,1.04,171.1,171.1
2000-04-12 12:00:00,7.34,1.06,172.9,172.9
2000-04-12 15:00:00,7.17,1.2,166.4,166.4
2000-04-12 18:00:00,7.0,1.33,162.9,162.9
2000-04-12 21:00:00,7.35,1.4,171.1,171.1
2000-04-13 00:00:00,7.71,1.51,178.7,178.7
2000-04-13 03:00:00,6.84,1.59,178.7,178.7
2000-04-13 06:00:00,5.97,1.55,175.6,175.6
2000-04-13 09:00:00,4.68,1.45,169.6,169.6
2000-04-13 12:00:00,3.39,1.36,164.7,164.7
2000-04-13 15:00:00,3.29,1.32,115.9,115.9
2000-04-13 18:00:00,3.17,1.32,5.2,5.2
2000-04-13 21:00:00,3.67,1.33,356.7,356.7
2000-04-14 00:00:00,4.18,1.38,352.2,352.2
2000-04-14 03:00:00,4.48,1.42,347.4,347.4
2000-04-14 06:00:00,4.8,1.46,345.7,345.7
2000-04-14 09:00:00,5.25,1.51,344.1,344.1
2000-04-14 12:00:00,5.7,1.56,345.1,345.1
2000-04-14 15:00:00,5.18,1.61,345.0,345.0
2000-04-14 18:00:00,4.68,1.66,344.8,344.8
2000-04-14 21:00:00,4.43,1.73,344.7,344.7
2000-04-15 00:00:00,4.19,1.77,345.9,345.9
2000-04-15 03:00:00,5.89,1.76,347.5,347.5
2000-04-15 06:00:00,7.59,1.7,351.9,351.9
2000-04-15 09:00:00,7.74,1.65,358.6,358.6
2000-04-15 12:00:00,7.89,1.62,10.5,10.5
2000-04-15 15:00:00,6.91,1.6,23.7,23.7
2000-04-15 18:00:00,5.92,1.48,23.4,23.4
2000-04-15 21:00:00,6.22,1.35,21.4,21.4
2000-04-16 00:00:00,6.51,1.23,8.6,8.6
2000-04-16 03:00:00,8.67,1.26,325.7,325.7
2000-04-16 06:00:00,10.82,1.55,262.4,262.4
2000-04-16 09:00:00,8.77,1.68,250.4,250.4
2000-04-16 12:00:00,6.7,1.52,259.9,259.9
2000-04-16 15:00:00,4.52,1.26,275.8,275.8
2000-04-16 18:00:00,2.34,1.06,294.5,294.5
2000-04-16 21:00:00,5.59,0.89,321.8,321.8
2000-04-17 00:00:00,8.83,0.91,36.6,36.6
2000-04-17 03:00:00,8.86,1.11,98.8,98.8
2000-04-17 06:00:00,8.87,1.13,158.8,158.8
2000-04-17 09:00:00,9.66,1.3,190.4,190.4
2000-04-17 12:00:00,10.44,1.79,198.5,198.5
2000-04-17 15:00:00,11.55,2.23,199.0,199.0
2000-04-17 18:00:00,12.67,2.46,201.1,201.1
2000-04-17 21:00:00,12.43,2.52,203.1,203.1
2000-04-18 00:00:00,12.2,2.45,205.0,205.0
2000-04-18 03:00:00,11.33,2.32,206.6,206.6
2000-04-18 06:00:00,10.45,2.19,207.0,207.0
2000-04-18 09:00:00,9.89,2.09,204.9,204.9
2000-04-18 12:00:00,9.33,1.93,201.3,201.3
2000-04-18 15:00:00,8.07,1.69,196.7,196.7
2000-04-18 18:00:00,6.82,1.42,192.9,192.9
2000-04-18 21:00:00,7.66,1.21,185.5,185.5
2000-04-19 00:00:00,8.49,1.15,174.2,174.2
2000-04-19 03:00:00,7.3,1.16,173.0,173.0
2000-04-19 06:00:00,6.09,1.11,179.2,179.2
2000-04-19 09:00:00,5.74,1.01,185.9,185.9
2000-04-19 12:00:00,5.38,0.91,191.3,191.3
2000-04-19 15:00:00,5.8,0.83,197.7,197.7
2000-04-19 18:00:00,6.21,0.8,202.7,202.7
2000-04-19 21:00:00,7.41,0.9,200.0,200.0
2000-04-20 00:00:00,8.61,1.09,198.8,198.8
2000-04-20 03:00:00,9.7,1.32,196.8,196.8
2000-04-20 06:00:00,10.79,1.55,193.0,193.0
2000-04-20 09:00:00,10.66,1.74,192.2,192.2
2000-04-20 12:00:00,10.53,1.87,193.6,193.6
2000-04-20 15:00:00,10.63,1.93,193.7,193.7
2000-04-20 18:00:00,10.71,1.92,193.8,193.8
2000-04-20 21:00:00,9.41,1.8,194.3,194.3
2000-04-21 00:00:00,8.09,1.58,194.4,194.4
2000-04-21 03:00:00,8.38,1.41,196.6,196.6
2000-04-21 06:00:00,8.68,1.35,201.5,201.5
2000-04-21 09:00:00,8.7,1.35,202.4,202.4
2000-04-21 12:00:00,8.73,1.39,199.7,199.7
2000-04-21 15:00:00,9.16,1.47,198.4,198.4
2000-04-21 18:00:00,9.59,1.57,199.6,199.6
2000-04-21 21:00:00,8.46,1.54,200.8,200.8
2000-04-22 00:00:00,7.34,1.32,201.3,201.3
2000-04-22 03:00:00,7.86,1.11,193.8,193.8
2000-04-22 06:00:00,8.4,0.97,175.7,175.7
2000-04-22 09:00:00,7.53,0.98,163.5,163.5
2000-04-22 12:00:00,6.68,1.0,165.4,165.4
2000-04-22 15:00:00,6.15,0.94,174.0,174.0
2000-04-22 18:00:00,5.62,0.82,184.5,184.5
2000-04-22 21:00:00,4.23,0.7,191.7,191.7
2000-04-23 00:00:00,2.85,0.62,195.3,195.3
2000-04-23 03:00:00,2.17,0.55,199.2,199.2
2000-04-23 06:00:00,1.49,0.49,206.0,206.0
2000-04-23 09:00:00,1.44,0.44,246.2,246.2
2000-04-23 12:00:00,1.4,0.4,323.3,323.3
2000-04-23 15:00:00,0.86,0.38,338.4,338.4
2000-04-23 18:00:00,0.32,0.37,345.0,345.0
2000-04-23 21:00:00,1.44,0.36,347.5,347.5
2000-04-24 00:00:00,2.55,0.36,349.3,349.3
2000-04-24 03:00:00,2.89,0.37,350.2,350.2
2000-04-24 06:00:00,3.24,0.37,352.3,352.3
2000-04-24 09:00:00,3.32,0.38,352.0,352.0
2000-04-24 12:00:00,3.41,0.43,339.6,339.6
2000-04-24 15:00:00,3.71,0.45,334.8,334.8
2000-04-24 18:00:00,4.03,0.46,334.9,334.9
2000-04-24 21:00:00,5.72,0.48,336.9,336.9
2000-04-25 00:00:00,7.43,0.58,154.4,154.4
2000-04-25 03:00:00,8.64,0.86,152.8,152.8
2000-04-25 06:00:00,9.85,1.26,157.1,157.1
2000-04-25 09:00:00,9.72,1.58,166.7,166.7
2000-04-25 12:00:00,9.61,1.71,174.8,174.8
2000-04-25 15:00:00,7.65,1.59,180.6,180.6
2000-04-25 18:00:00,5.7,1.34,186.1,186.1
2000-04-25 21:00:00,4.23,1.1,190.2,190.2
2000-04-26 00:00:00,2.75,0.93,200.8,200.8
2000-04-26 03:00:00,5.47,0.82,238.5,238.5
2000-04-26 06:00:00,8.2,0.87,133.8,133.8
2000-04-26 09:00:00,7.81,1.08,157.4,157.4
2000-04-26 12:00:00,7.4,1.23,169.0,169.0
2000-04-26 15:00:00,7.22,1.18,182.9,182.9
2000-04-26 18:00:00,7.03,1.12,192.8,192.8
2000-04-26 21:00:00,6.87,1.1,197.6,197.6
2000-04-27 00:00:00,6.73,1.1,195.3,195.3
2000-04-27 03:00:00,6.16,1.07,201.2,201.2
2000-04-27 06:00:00,5.59,1.01,216.6,216.6
2000-04-27 09:00:00,3.96,0.94,261.2,261.2
2000-04-27 12:00:00,2.32,0.87,315.5,315.5
2000-04-27 15:00:00,4.7,0.81,339.2,339.2
2000-04-27 18:00:00,7.08,0.87,18.1,18.1
2000-04-27 21:00:00,6.1,0.92,24.3,24.3
2000-04-28 00:00:00,5.12,0.91,22.6,22.6
2000-04-28 03:00:00,4.15,0.85,19.2,19.2
2000-04-28 06:00:00,3.18,0.8,16.7,16.7
2000-04-28 09:00:00,3.41,0.78,14.6,14.6
2000-04-28 12:00:00,3.64,0.77,13.5,13.5
2000-04-28 15:00:00,4.6,0.77,12.3,12.3
2000-04-28 18:00:00,5.56,0.79,10.5,10.5
2000-04-28 21:00:00,4.04,0.78,9.8,9.8
2000-04-29 00:00:00,2.51,0.74,11.2,11.2
2000-04-29 03:00:00,3.47,0.69,11.1,11.1
2000-04-29 06:00:00,4.43,0.65,6.8,6.8
2000-04-29 09:00:00,3.87,0.62,3.8,3.8
2000-04-29 12:00:00,3.31,0.57,7.2,7.2
2000-04-29 15:00:00,2.32,0.52,12.6,12.6
2000-04-29 18:00:00,1.35,0.48,14.2,14.2
2000-04-29 21:00:00,1.92,0.45,13.4,13.4
2000-04-30 00:00:00,2.51,0.42,13.1,13.1
2000-04-30 03:00:00,1.81,0.37,8.3,8.3
2000-04-30 06:00:00,1.1,0.33,0.1,0.1
2000-04-30 09:00:00,0.74,0.28,356.3,356.3
2000-04-30 12:00:00,0.39,0.25,3.2,3.2
2000-04-30 15:00:00,2.32,0.23,8.8,8.8
2000-04-30 18:00:00,4.25,0.22,14.1,14.1
2000-04-30 21:00:00,3.6,0.41,13.5,13.5
2000-05-01 00:00:00,2.96,0.33,16.2,16.2
2000-05-01 03:00:00,4.29,0.3,14.9,14.9
2000-05-01 06:00:00,5.62,0.36,9.4,9.4
2000-05-01 09:00:00,4.82,0.42,6.9,6.9
2000-05-01 12:00:00,4.02,0.4,8.1,8.1
2000-05-01 15:00:00,5.44,0.42,11.4,11.4
2000-05-01 18:00:00,6.85,0.55,15.7,15.7
2000-05-01 21:00:00,6.61,0.67,19.3,19.3
2000-05-02 00:00:00,6.35,0.71,21.2,21.2
2000-05-02 03:00:00,6.86,0.74,20.2,20.2
2000-05-02 06:00:00,7.37,0.81,16.8,16.8
2000-05-02 09:00:00,6.6,0.82,13.3,13.3
2000-05-02 12:00:00,5.84,0.72,9.3,9.3
2000-05-02 15:00:00,6.09,0.67,5.4,5.4
2000-05-02 18:00:00,6.33,0.65,2.7,2.7
2000-05-02 21:00:00,5.75,0.64,1.5,1.5
2000-05-03 00:00:00,5.17,0.6,0.7,0.7
2000-05-03 03:00:00,5.9,0.6,1.0,1.0
2000-05-03 06:00:00,6.64,0.66,1.0,1.0
2000-05-03 09:00:00,6.9,0.77,359.8,359.8
2000-05-03 12:00:00,7.16,0.91,357.6,357.6
2000-05-03 15:00:00,7.54,1.07,357.1,357.1
2000-05-03 18:00:00,7.91,1.25,357.3,357.3
2000-05-03 21:00:00,8.04,1.42,358.9,358.9
2000-05-04 00:00:00,8.16,1.5,1.7,1.7
2000-05-04 03:00:00,7.85,1.52,4.6,4.6
2000-05-04 06:00:00,7.54,1.46,6.4,6.4
2000-05-04 09:00:00,7.22,1.37,7.5,7.5
2000-05-04 12:00:00,6.91,1.27,8.5,8.5
2000-05-04 15:00:00,6.54,1.16,8.9,8.9
2000-05-04 18:00:00,6.18,1.06,9.2,9.2
2000-05-04 21:00:00,6.58,0.99,10.8,10.8
2000-05-05 00:00:00,6.98,0.95,14.6,14.6
2000-05-05 03:00:00,6.4,0.92,17.1,17.1
2000-05-05 06:00:00,5.83,0.87,18.6,18.6
2000-05-05 09:00:00,6.72,0.84,21.8,21.8
2000-05-05 12:00:00,7.62,0.88,27.1,27.1
2000-05-05 15:00:00,8.18,0.97,33.5,33.5
2000-05-05 18:00:00,8.75,1.08,40.7,40.7
2000-05-05 21:00:00,8.56,1.19,47.8,47.8
2000-05-06 00:00:00,8.37,1.27,52.4,52.4
2000-05-06 03:00:00,8.45,1.32,55.7,55.7
2000-05-06 06:00:00,8.52,1.34,58.3,58.3
2000-05-06 09:00:00,8.11,1.3,60.4,60.4
2000-05-06 12:00:00,7.71,1.25,62.0,62.0
2000-05-06 15:00:00,8.3,1.25,62.0,62.0
2000-05-06 18:00:00,8.89,1.34,60.3,60.3
2000-05-06 21:00:00,8.78,1.43,59.9,59.9
2000-05-07 00:00:00,8.67,1.44,61.3,61.3
2000-05-07 03:00:00,8.47,1.4,62.2,62.2
2000-05-07 06:00:00,8.26,1.36,63.1,63.1
2000-05-07 09:00:00,7.89,1.33,61.5,61.5
2000-05-07 12:00:00,7.52,1.28,58.9,58.9
2000-05-07 15:00:00,7.67,1.27,56.3,56.3
2000-05-07 18:00:00,7.83,1.29,54.3,54.3
2000-05-07 21:00:00,6.41,1.25,53.5,53.5
2000-05-08 00:00:00,4.98,1.14,53.3,53.3
2000-05-08 03:00:00,4.87,1.03,52.8,52.8
2000-05-08 06:00:00,4.77,0.96,52.7,52.7
2000-05-08 09:00:00,3.86,0.92,51.4,51.4
2000-05-08 12:00:00,2.94,0.89,49.5,49.5
2000-05-08 15:00:00,2.72,0.86,48.4,48.4
2000-05-08 18:00:00,2.48,0.8,47.4,47.4
2000-05-08 21:00:00,1.89,0.73,46.2,46.2
2000-05-09 00:00:00,1.3,0.66,44.5,44.5
2000-05-09 03:00:00,0.99,0.61,42.4,42.4
2000-05-09 06:00:00,0.7,0.58,40.9,40.9
2000-05-09 09:00:00,1.22,0.57,40.1,40.1
2000-05-09 12:00:00,1.74,0.54,40.1,40.1
2000-05-09 15:00:00,2.72,0.49,39.4,39.4
2000-05-09 18:00:00,3.7,0.45,38.3,38.3
2000-05-09 21:00:00,3.3,0.4,37.4,37.4
2000-05-10 00:00:00,2.89,0.35,37.8,37.8
2000-05-10 03:00:00,3.96,0.31,38.3,38.3
2000-05-10 06:00:00,5.04,0.34,37.8,37.8
2000-05-10 09:00:00,5.57,0.4,37.4,37.4
2000-05-10 12:00:00,6.1,0.5,37.9,37.9
2000-05-10 15:00:00,7.32,0.65,39.4,39.4
2000-05-10 18:00:00,8.55,0.89,39.7,39.7
2000-05-10 21:00:00,9.12,1.15,40.8,40.8
2000-05-11 00:00:00,9.7,1.37,43.1,43.1
2000-05-11 03:00:00,9.72,1.53,42.0,42.0
2000-05-11 06:00:00,9.74,1.63,38.1,38.1
2000-05-11 09:00:00,9.76,1.68,32.3,32.3
2000-05-11 12:00:00,9.81,1.72,27.1,27.1
2000-05-11 15:00:00,9.31,1.75,23.2,23.2
2000-05-11 18:00:00,8.79,1.78,21.1,21.1
2000-05-11 21:00:00,8.26,1.78,20.4,20.4
2000-05-12 00:00:00,7.72,1.71,20.1,20.1
2000-05-12 03:00:00,7.28,1.6,21.2,21.2
2000-05-12 06:00:00,6.81,1.49,24.3,24.3
2000-05-12 09:00:00,7.05,1.42,28.7,28.7
2000-05-12 12:00:00,7.3,1.4,34.6,34.6
2000-05-12 15:00:00,8.05,1.45,41.3,41.3
2000-05-12 18:00:00,8.8,1.58,47.4,47.4
2000-05-12 21:00:00,8.69,1.7,51.2,51.2
2000-05-13 00:00:00,8.57,1.69,55.3,55.3
2000-05-13 03:00:00,7.93,1.57,58.6,58.6
2000-05-13 06:00:00,7.3,1.4,61.1,61.1
2000-05-13 09:00:00,6.39,1.25,62.5,62.5
2000-05-13 12:00:00,5.49,1.1,60.6,60.6
2000-05-13 15:00:00,5.1,0.97,55.5,55.5
2000-05-13 18:00:00,4.7,0.86,48.3,48.3
2000-05-13 21:00:00,4.01,0.78,41.8,41.8
2000-05-14 00:00:00,3.33,0.71,37.1,37.1
2000-05-14 03:00:00,2.38,0.65,31.6,31.6
2000-05-14 06:00:00,1.43,0.59,26.1,26.1
2000-05-14 09:00:00,1.49,0.53,20.9,20.9
2000-05-14 12:00:00,1.54,0.48,16.8,16.8
2000-05-14 15:00:00,1.48,0.44,13.5,13.5
2000-05-14 18:00:00,1.42,0.4,11.7,11.7
2000-05-14 21:00:00,1.79,0.36,9.6,9.6
2000-05-15 00:00:00,2.14,0.32,7.8,7.8
2000-05-15 03:00:00,2.09,0.28,6.2,6.2
2000-05-15 06:00:00,2.03,0.25,5.5,5.5
2000-05-15 09:00:00,2.35,0.22,4.7,4.7
2000-05-15 12:00:00,2.67,0.19,4.4,4.4
2000-05-15 15:00:00,3.02,0.17,4.0,4.0
2000-05-15 18:00:00,3.36,0.15,3.5,3.5
2000-05-15 21:00:00,3.52,0.18,294.5,294.5
2000-05-16 00:00:00,3.67,0.2,239.3,239.3
2000-05-16 03:00:00,4.1,0.23,221.7,221.7
2000-05-16 06:00:00,4.52,0.26,212.5,212.5
2000-05-16 09:00:00,5.53,0.36,199.0,199.0
2000-05-16 12:00:00,6.53,0.57,183.2,183.2
2000-05-16 15:00:00,7.13,0.75,186.2,186.2
2000-05-16 18:00:00,7.73,0.92,197.0,197.0
2000-05-16 21:00:00,8.35,1.07,204.3,204.3
2000-05-17 00:00:00,8.97,1.18,208.0,208.0
2000-05-17 03:00:00,10.72,1.41,207.3,207.3
2000-05-17 06:00:00,12.47,1.79,205.6,205.6
2000-05-17 09:00:00,11.65,2.04,208.0,208.0
2000-05-17 12:00:00,10.83,2.04,216.2,216.2
